Station ID,Observer ID,Serial Number,Date,Time,ObsG,Dial,Feedback Correction,Earthtide Correction,Level Correction,Temperature Correction,Beam Error,Height,Elevation,Latitude,Longitude,Elapsed Time,Standard Deviation,Temperature Frequency,Note,Gravity_Total
GUI09,pablo,B-28,2024/05/08,09:51:17,2828.878477,0,0.69,0.045,0,0.038,0.0015,0,535.9987,28.4112482,-16.34804163,229,0.0053,0,No notes.,2828.878477
GUI09,pablo,B-28,2024/05/08,09:51:45,2828.879478,0,0.69,0.046,0,0.038,0.0016,0,535.9987,28.4112482,-16.34804163,257,0.0072,0,No notes.,2828.879478
GUI09,pablo,B-28,2024/05/08,09:52:04,2828.874479,0,0.685,0.047,0,0.038,-0.0008,0,535.9987,28.4112482,-16.34804163,276,0.0072,0,No notes.,2828.874479
GUI09,pablo,B-28,2024/05/08,09:52:29,2828.87048,0,0.68,0.047,0,0.038,-0.0008,0,535.9987,28.4112482,-16.34804163,301,0.0076,0,No notes.,2828.87048
GUI09,pablo,B-28,2024/05/08,09:52:45,2828.870481,0,0.68,0.047,0,0.038,-0.0005,0,535.9987,28.4112482,-16.34804163,317,0.0074,0,No notes.,2828.870481
GUI09,pablo,B-28,2024/05/08,09:53:01,2828.872482,0,0.682,0.048,0,0.038,-0.0004,0,535.9987,28.4112482,-16.34804163,333,0.0029,0,No notes.,2828.872482
GUI09,pablo,B-28,2024/05/08,09:53:18,2828.872483,0,0.681,0.048,0,0.038,0.0007,0,535.9987,28.4112482,-16.34804163,350,0.0064,0,No notes.,2828.872483
GUI09,pablo,B-28,2024/05/08,09:53:43,2828.869484,0,0.678,0.048,0,0.038,-0.0007,0,535.9987,28.4112482,-16.34804163,375,0.0051,0,No notes.,2828.869484
GUI09,pablo,B-28,2024/05/08,09:54:01,2828.869485,0,0.677,0.049,0,0.038,-0.0006,0,535.9987,28.4112482,-16.34804163,393,0.0064,0,No notes.,2828.869485
GUI09,pablo,B-28,2024/05/08,09:54:17,2828.867486,0,0.675,0.049,0,0.038,0.0005,0,535.9987,28.4112482,-16.34804163,409,0.0033,0,No notes.,2828.867486
GUI09,pablo,B-28,2024/05/08,09:54:36,2828.867487,0,0.675,0.05,0,0.038,-0.0019,0,535.9987,28.4112482,-16.34804163,428,0.0109,0,No notes.,2828.867487
GUI09,pablo,B-28,2024/05/08,09:54:57,2828.874488,0,0.682,0.05,0,0.038,0.001,0,535.9987,28.4112482,-16.34804163,449,0.0096,0,No notes.,2828.874488
GUI09,pablo,B-28,2024/05/08,09:55:24,2828.869489,0,0.676,0.05,0,0.038,0.0028,0,535.9987,28.4112482,-16.34804163,476,0.0142,0,No notes.,2828.869489
GUI09,pablo,B-28,2024/05/08,09:55:49,2828.871491,0,0.677,0.051,0,0.038,0.0043,0,535.9987,28.4112482,-16.34804163,501,0.012,0,No notes.,2828.871491
GUI09,pablo,B-28,2024/05/08,09:56:08,2828.865491,0,0.671,0.051,0,0.038,0.0015,0,535.9987,28.4112482,-16.34804163,520,0.017,0,No notes.,2828.865491
GUI09,pablo,B-28,2024/05/08,09:56:34,2828.863493,0,0.669,0.052,0,0.038,-0.0043,0,535.9987,28.4112482,-16.34804163,546,0.0079,0,No notes.,2828.863493
GUI09,pablo,B-28,2024/05/08,09:56:52,2828.865494,0,0.67,0.052,0,0.038,-0.0034,0,535.9987,28.4112482,-16.34804163,564,0.0105,0,No notes.,2828.865494
GUI10,pablo,B-28,2024/05/08,10:36:55,2834.899616,0,0.657,0.099,0,0.038,-0.0086,0,525.2677,28.40469649,-16.36276197,60,0.0089,0,No notes.,2834.899616
GUI10,pablo,B-28,2024/05/08,10:37:32,2834.902618,0,0.659,0.1,0,0.038,-0.0003,0,525.2677,28.40469649,-16.36276197,97,0.0026,0,No notes.,2834.902618
GUI10,pablo,B-28,2024/05/08,10:37:52,2834.898619,0,0.655,0.1,0,0.038,-0.0003,0,525.2677,28.40469649,-16.36276197,117,0.0026,0,No notes.,2834.898619
GUI10,pablo,B-28,2024/05/08,10:38:09,2834.89662,0,0.652,0.101,0,0.038,-0.0005,0,525.2677,28.40469649,-16.36276197,134,0.0065,0,No notes.,2834.89662
GUI10,pablo,B-28,2024/05/08,10:38:30,2834.894621,0,0.65,0.101,0,0.038,-0.0003,0,525.2677,28.40469649,-16.36276197,155,0.0035,0,No notes.,2834.894621
GUI10,pablo,B-28,2024/05/08,10:38:51,2834.892622,0,0.648,0.101,0,0.038,-0.0002,0,525.2677,28.40469649,-16.36276197,176,0.0036,0,No notes.,2834.892622
GUI10,pablo,B-28,2024/05/08,10:39:14,2834.890623,0,0.645,0.102,0,0.038,-0.0006,0,525.2677,28.40469649,-16.36276197,199,0.0033,0,No notes.,2834.890623
GUI10,pablo,B-28,2024/05/08,10:39:41,2834.888624,0,0.643,0.102,0,0.038,-0.0004,0,525.2677,28.40469649,-16.36276197,226,0.0046,0,No notes.,2834.888624
GUI10,pablo,B-28,2024/05/08,10:40:00,2834.883625,0,0.638,0.103,0,0.038,-0.0005,0,525.2677,28.40469649,-16.36276197,245,0.0028,0,No notes.,2834.883625
GUI10,pablo,B-28,2024/05/08,10:40:16,2834.882626,0,0.636,0.103,0,0.038,-0.0001,0,525.2677,28.40469649,-16.36276197,261,0.0025,0,No notes.,2834.882626
GUI11,pablo,B-28,2024/05/08,11:29:38,2805.91269,0,0.619,0.154,0,0.038,0.0031,0,674.3324,28.39123175,-16.39133992,67,0.0062,0,No notes.,2805.91269
GUI11,pablo,B-28,2024/05/08,11:30:16,2805.906692,0,0.612,0.154,0,0.038,-0.0006,0,674.3324,28.39123175,-16.39133992,105,0.003,0,No notes.,2805.906692
GUI11,pablo,B-28,2024/05/08,11:30:32,2805.908693,0,0.613,0.155,0,0.038,0.0002,0,674.3324,28.39123175,-16.39133992,121,0.0021,0,No notes.,2805.908693
GUI11,pablo,B-28,2024/05/08,11:30:50,2805.908694,0,0.614,0.155,0,0.038,-0.0001,0,674.3324,28.39123175,-16.39133992,139,0.0023,0,No notes.,2805.908694
GUI11,pablo,B-28,2024/05/08,11:31:12,2805.905695,0,0.61,0.155,0,0.038,-0.0002,0,674.3324,28.39123175,-16.39133992,161,0.0028,0,No notes.,2805.905695
GUI11,pablo,B-28,2024/05/08,11:31:28,2805.904696,0,0.609,0.155,0,0.038,-0.0004,0,674.3324,28.39123175,-16.39133992,177,0.0026,0,No notes.,2805.904696
GUI11,pablo,B-28,2024/05/08,11:31:45,2805.903697,0,0.607,0.156,0,0.038,-0.0005,0,674.3324,28.39123175,-16.39133992,194,0.0036,0,No notes.,2805.903697
GUI11,pablo,B-28,2024/05/08,11:32:02,2805.900697,0,0.605,0.156,0,0.038,-0.0002,0,674.3324,28.39123175,-16.39133992,211,0.0031,0,No notes.,2805.900697
GUI11,pablo,B-28,2024/05/08,11:32:18,2805.899698,0,0.603,0.156,0,0.038,-0.0006,0,674.3324,28.39123175,-16.39133992,227,0.0026,0,No notes.,2805.899698
GUI11,pablo,B-28,2024/05/08,11:32:34,2805.899699,0,0.602,0.156,0,0.038,-0.0001,0,674.3324,28.39123175,-16.39133992,243,0.0031,0,No notes.,2805.899699
GUI11,pablo,B-28,2024/05/08,11:33:02,2805.899701,0,0.603,0.157,0,0.038,-0.0004,0,674.3324,28.39123175,-16.39133992,271,0.0043,0,No notes.,2805.899701
GUI11,pablo,B-28,2024/05/08,11:33:19,2805.897701,0,0.6,0.157,0,0.038,0.0,0,674.3324,28.39123175,-16.39133992,288,0.0028,0,No notes.,2805.897701
GUI11,pablo,B-28,2024/05/08,11:33:35,2805.893702,0,0.596,0.157,0,0.038,-0.0007,0,674.3324,28.39123175,-16.39133992,304,0.0027,0,No notes.,2805.893702
GUI11,pablo,B-28,2024/05/08,11:33:51,2805.892703,0,0.595,0.157,0,0.038,-0.0001,0,674.3324,28.39123175,-16.39133992,320,0.0046,0,No notes.,2805.892703
GUI11,pablo,B-28,2024/05/08,11:34:07,2805.892704,0,0.594,0.158,0,0.038,-0.0001,0,674.3324,28.39123175,-16.39133992,336,0.0029,0,No notes.,2805.892704
GUI12,pablo,B-28,2024/05/08,12:10:51,2862.898284,0,0.571,0.185,0,0.038,-0.0037,0,405.1177,28.36295599,-16.39382735,51,0.008,0,No notes.,2862.898284
GUI12,pablo,B-28,2024/05/08,12:11:38,2862.899286,0,0.571,0.185,0,0.037,0.0001,0,405.1177,28.36295599,-16.39382735,98,0.0043,2,No notes.,2862.899286
GUI12,pablo,B-28,2024/05/08,12:12:07,2862.898288,0,0.57,0.186,0,0.037,-0.0002,0,405.1177,28.36295599,-16.39382735,127,0.0021,2,No notes.,2862.898288
GUI12,pablo,B-28,2024/05/08,12:12:25,2862.895289,0,0.567,0.186,0,0.037,-0.0004,0,405.1177,28.36295599,-16.39382735,145,0.0038,3,No notes.,2862.895289
GUI12,pablo,B-28,2024/05/08,12:12:58,2862.89129,0,0.563,0.186,0,0.036,-0.0014,0,405.1177,28.36295599,-16.39382735,178,0.0064,4,No notes.,2862.89129
GUI12,pablo,B-28,2024/05/08,12:13:20,2862.893291,0,0.566,0.186,0,0.036,-0.0004,0,405.1177,28.36295599,-16.39382735,200,0.0091,5,No notes.,2862.893291
GUI12,pablo,B-28,2024/05/08,12:13:35,2862.893292,0,0.565,0.187,0,0.036,0.0016,0,405.1177,28.36295599,-16.39382735,215,0.0049,6,No notes.,2862.893292
GUI12,pablo,B-28,2024/05/08,12:14:19,2862.890294,0,0.563,0.187,0,0.035,-0.0002,0,405.1177,28.36295599,-16.39382735,259,0.002,7,No notes.,2862.890294
GUI12,pablo,B-28,2024/05/08,12:14:40,2862.887295,0,0.56,0.187,0,0.035,-0.0002,0,405.1177,28.36295599,-16.39382735,280,0.0019,9,No notes.,2862.887295
GUI12,pablo,B-28,2024/05/08,12:15:21,2862.884298,0,0.557,0.187,0,0.034,-0.0007,0,405.1177,28.36295599,-16.39382735,321,0.0034,10,No notes.,2862.884298
GUI12,pablo,B-28,2024/05/08,12:16:41,2862.884302,0,0.558,0.188,0,0.033,0.0002,0,405.1177,28.36295599,-16.39382735,401,0.0018,14,No notes.,2862.884302
GUI12,pablo,B-28,2024/05/08,12:17:30,2862.885304,0,0.558,0.189,0,0.032,0.0,0,405.1177,28.36295599,-16.39382735,450,0.003,17,No notes.,2862.885304
GUI12,pablo,B-28,2024/05/08,12:17:46,2862.882305,0,0.556,0.189,0,0.032,-0.0006,0,405.1177,28.36295599,-16.39382735,466,0.0032,17,No notes.,2862.882305
GUI13,pablo,B-28,2024/05/08,12:53:22,2788.871955,0,0.53,0.203,0,0.033,0.0001,0,761.7352,28.37273784,-16.40756124,107,0.0014,13,No notes.,2788.871955
GUI13,pablo,B-28,2024/05/08,12:53:43,2788.858956,0,0.516,0.203,0,0.033,-0.0016,0,761.7352,28.37273784,-16.40756124,128,0.0064,14,No notes.,2788.858956
GUI13,pablo,B-28,2024/05/08,12:54:18,2788.852958,0,0.51,0.203,0,0.033,-0.0009,0,761.7352,28.37273784,-16.40756124,163,0.0061,13,No notes.,2788.852958
GUI13,pablo,B-28,2024/05/08,12:54:44,2788.847959,0,0.505,0.203,0,0.033,-0.0004,0,761.7352,28.37273784,-16.40756124,189,0.0029,13,No notes.,2788.847959
GUI13,pablo,B-28,2024/05/08,12:55:01,2788.84096,0,0.498,0.203,0,0.033,-0.0009,0,761.7352,28.37273784,-16.40756124,206,0.0031,12,No notes.,2788.84096
GUI13,pablo,B-28,2024/05/08,12:55:17,2788.839961,0,0.496,0.203,0,0.033,-0.0006,0,761.7352,28.37273784,-16.40756124,222,0.0033,12,No notes.,2788.839961
GUI13,pablo,B-28,2024/05/08,12:55:38,2788.838962,0,0.496,0.203,0,0.033,-0.0001,0,761.7352,28.37273784,-16.40756124,243,0.0035,12,No notes.,2788.838962
GUI13,pablo,B-28,2024/05/08,12:55:55,2788.833963,0,0.49,0.203,0,0.033,-0.0009,0,761.7352,28.37273784,-16.40756124,260,0.0027,13,No notes.,2788.833963
GUI13,pablo,B-28,2024/05/08,12:56:11,2788.831964,0,0.488,0.203,0,0.033,-0.0005,0,761.7352,28.37273784,-16.40756124,276,0.0041,12,No notes.,2788.831964
GUI13,pablo,B-28,2024/05/08,12:56:28,2788.828964,0,0.485,0.203,0,0.034,-0.0009,0,761.7352,28.37273784,-16.40756124,293,0.0039,11,No notes.,2788.828964
GUI13,pablo,B-28,2024/05/08,12:56:43,2788.824965,0,0.481,0.203,0,0.033,-0.0006,0,761.7352,28.37273784,-16.40756124,308,0.0017,12,No notes.,2788.824965
GUI13,pablo,B-28,2024/05/08,12:57:00,2788.820966,0,0.477,0.203,0,0.033,-0.001,0,761.7352,28.37273784,-16.40756124,325,0.0025,12,No notes.,2788.820966
GUI13,pablo,B-28,2024/05/08,12:57:19,2788.819967,0,0.475,0.204,0,0.033,-0.0002,0,761.7352,28.37273784,-16.40756124,344,0.0028,13,No notes.,2788.819967
GUI13,pablo,B-28,2024/05/08,12:57:36,2788.813968,0,0.471,0.204,0,0.033,-0.0006,0,761.7352,28.37273784,-16.40756124,361,0.0038,12,No notes.,2788.813968
GUI13,pablo,B-28,2024/05/08,12:57:51,2788.813969,0,0.47,0.204,0,0.033,0.0001,0,761.7352,28.37273784,-16.40756124,376,0.0031,12,No notes.,2788.813969
GUI13,pablo,B-28,2024/05/08,12:58:07,2788.814969,0,0.471,0.204,0,0.033,0.0002,0,761.7352,28.37273784,-16.40756124,392,0.0029,12,No notes.,2788.814969
GUI14,pablo,B-28,2024/05/08,13:37:17,2777.800087,0,0.457,0.204,0,0.032,-0.0052,0,842.8352,28.34175567,-16.43676986,65,0.0087,15,No notes.,2777.800087
GUI14,pablo,B-28,2024/05/08,13:38:34,2777.808091,0,0.465,0.204,0,0.032,-0.0004,0,842.8352,28.34175567,-16.43676986,142,0.0061,17,No notes.,2777.808091
GUI14,pablo,B-28,2024/05/08,13:39:22,2777.813093,0,0.47,0.203,0,0.031,0.0008,0,842.8352,28.34175567,-16.43676986,190,0.0025,18,No notes.,2777.813093
GUI14,pablo,B-28,2024/05/08,13:39:42,2777.811094,0,0.469,0.203,0,0.031,0.0005,0,842.8352,28.34175567,-16.43676986,210,0.0062,18,No notes.,2777.811094
GUI14,pablo,B-28,2024/05/08,13:40:05,2777.810095,0,0.469,0.203,0,0.031,0.0011,0,842.8352,28.34175567,-16.43676986,233,0.0066,18,No notes.,2777.810095
GUI15,pablo,B-28,2024/05/08,13:59:43,2782.319154,0,-0.015,0.197,0,0.029,-0.0049,0,818.9214,28.33499592,-16.4363083,51,0.009,25,No notes.,2782.319154
GUI15,pablo,B-28,2024/05/08,13:59:59,2782.326155,0,-0.008,0.197,0,0.029,0.0005,0,818.9214,28.33499592,-16.4363083,67,0.0018,24,No notes.,2782.326155
GUI15,pablo,B-28,2024/05/08,14:00:16,2782.326156,0,-0.007,0.197,0,0.03,0.0002,0,818.9214,28.33499592,-16.4363083,84,0.0026,23,No notes.,2782.326156
GUI15,pablo,B-28,2024/05/08,14:00:33,2782.326157,0,-0.007,0.197,0,0.029,0.0003,0,818.9214,28.33499592,-16.4363083,101,0.0031,24,No notes.,2782.326157
GUI15,pablo,B-28,2024/05/08,14:00:49,2782.327158,0,-0.006,0.197,0,0.03,0.0001,0,818.9214,28.33499592,-16.4363083,117,0.0017,23,No notes.,2782.327158
GUI15,pablo,B-28,2024/05/08,14:01:05,2782.328158,0,-0.005,0.197,0,0.03,0.0001,0,818.9214,28.33499592,-16.4363083,133,0.0025,23,No notes.,2782.328158
GUI15,pablo,B-28,2024/05/08,14:01:22,2782.328159,0,-0.005,0.196,0,0.03,0.0001,0,818.9214,28.33499592,-16.4363083,150,0.0027,23,No notes.,2782.328159
GUI15,pablo,B-28,2024/05/08,14:01:37,2782.32816,0,-0.005,0.196,0,0.03,-0.0001,0,818.9214,28.33499592,-16.4363083,165,0.0012,21,No notes.,2782.32816
GUI15,pablo,B-28,2024/05/08,14:01:55,2782.328161,0,-0.005,0.196,0,0.03,0.0,0,818.9214,28.33499592,-16.4363083,183,0.0017,22,No notes.,2782.328161
GUI17,pablo,B-28,2024/05/08,14:57:52,2729.246847,0,-0.048,0.161,0,0.033,-0.0006,0,1078.7116,28.33046276,-16.44813599,67,0.0022,13,No notes.,2729.246847
GUI17,pablo,B-28,2024/05/08,14:58:34,2729.260849,0,-0.033,0.16,0,0.033,0.0027,0,1078.7116,28.33046276,-16.44813599,109,0.0041,13,No notes.,2729.260849
GUI17,pablo,B-28,2024/05/08,14:59:03,2729.25585,0,-0.038,0.16,0,0.034,-0.0001,0,1078.7116,28.33046276,-16.44813599,138,0.0022,11,No notes.,2729.25585
GUI17,pablo,B-28,2024/05/08,14:59:18,2729.253851,0,-0.04,0.159,0,0.034,-0.0006,0,1078.7116,28.33046276,-16.44813599,153,0.0025,11,No notes.,2729.253851
GUI17,pablo,B-28,2024/05/08,14:59:35,2729.252852,0,-0.041,0.159,0,0.033,-0.0004,0,1078.7116,28.33046276,-16.44813599,170,0.0026,12,No notes.,2729.252852
GUI17,pablo,B-28,2024/05/08,14:59:52,2729.248853,0,-0.045,0.159,0,0.034,-0.0005,0,1078.7116,28.33046276,-16.44813599,187,0.0026,11,No notes.,2729.248853
GUI17,pablo,B-28,2024/05/08,15:00:12,2729.247854,0,-0.046,0.159,0,0.033,-0.0004,0,1078.7116,28.33046276,-16.44813599,207,0.0016,12,No notes.,2729.247854
GUI17,pablo,B-28,2024/05/08,15:00:27,2729.245854,0,-0.047,0.158,0,0.034,-0.0005,0,1078.7116,28.33046276,-16.44813599,222,0.0028,11,No notes.,2729.245854
GUI17,pablo,B-28,2024/05/08,15:00:43,2729.240855,0,-0.052,0.158,0,0.034,-0.0007,0,1078.7116,28.33046276,-16.44813599,238,0.0016,11,No notes.,2729.240855
GUI17,pablo,B-28,2024/05/08,15:01:01,2729.240856,0,-0.052,0.158,0,0.034,0.0,0,1078.7116,28.33046276,-16.44813599,256,0.0021,11,No notes.,2729.240856
GUI18,pablo,B-28,2024/05/08,15:31:40,2661.183565,0,-0.079,0.129,0,0.033,-0.0032,0,1391.9313,28.32599541,-16.45814945,76,0.0063,13,No notes.,2661.183565
GUI18,pablo,B-28,2024/05/08,15:32:09,2661.187567,0,-0.075,0.128,0,0.032,-0.0005,0,1391.9313,28.32599541,-16.45814945,105,0.0038,16,No notes.,2661.187567
GUI18,pablo,B-28,2024/05/08,15:32:25,2661.187567,0,-0.074,0.128,0,0.032,-0.0006,0,1391.9313,28.32599541,-16.45814945,121,0.0058,16,No notes.,2661.187567
GUI18,pablo,B-28,2024/05/08,15:32:41,2661.183568,0,-0.077,0.128,0,0.032,0.0001,0,1391.9313,28.32599541,-16.45814945,137,0.0023,16,No notes.,2661.183568
GUI18,pablo,B-28,2024/05/08,15:32:57,2661.183569,0,-0.077,0.127,0,0.032,-0.0003,0,1391.9313,28.32599541,-16.45814945,153,0.0013,16,No notes.,2661.183569
GUI18,pablo,B-28,2024/05/08,15:33:16,2661.18257,0,-0.078,0.127,0,0.032,0.0001,0,1391.9313,28.32599541,-16.45814945,172,0.0029,17,No notes.,2661.18257
GUI18,pablo,B-28,2024/05/08,15:33:34,2661.184571,0,-0.077,0.127,0,0.032,0.0004,0,1391.9313,28.32599541,-16.45814945,190,0.0019,15,No notes.,2661.184571
GUI18,pablo,B-28,2024/05/08,15:33:53,2661.184572,0,-0.075,0.126,0,0.031,0.0002,0,1391.9313,28.32599541,-16.45814945,209,0.0013,18,No notes.,2661.184572
GUI18,pablo,B-28,2024/05/08,15:34:54,2661.184575,0,-0.074,0.126,0,0.031,0.0003,0,1391.9313,28.32599541,-16.45814945,270,0.0015,20,No notes.,2661.184575
GUI18,pablo,B-28,2024/05/08,15:35:19,2661.180576,0,-0.076,0.125,0,0.03,-0.0003,0,1391.9313,28.32599541,-16.45814945,295,0.0022,21,No notes.,2661.180576
GUI18,pablo,B-28,2024/05/08,15:35:35,2661.180577,0,-0.076,0.125,0,0.031,-0.0002,0,1391.9313,28.32599541,-16.45814945,311,0.0019,20,No notes.,2661.180577
GUI19,pablo,B-28,2024/05/08,16:11:52,2827.137684,0,-0.081,0.084,0,0.032,-0.0005,0,599.306,28.32841012,-16.42687064,162,0.0031,15,No notes.,2827.137684
GUI19,pablo,B-28,2024/05/08,16:12:19,2827.133686,0,-0.085,0.084,0,0.033,-0.0011,0,599.306,28.32841012,-16.42687064,189,0.0046,12,No notes.,2827.133686
GUI19,pablo,B-28,2024/05/08,16:12:54,2827.137687,0,-0.081,0.083,0,0.034,0.0006,0,599.306,28.32841012,-16.42687064,224,0.002,11,No notes.,2827.137687
GUI19,pablo,B-28,2024/05/08,16:13:14,2827.137688,0,-0.081,0.083,0,0.034,0.0,0,599.306,28.32841012,-16.42687064,244,0.0018,11,No notes.,2827.137688
GUI19,pablo,B-28,2024/05/08,16:13:30,2827.136689,0,-0.081,0.082,0,0.034,0.0001,0,599.306,28.32841012,-16.42687064,260,0.0015,10,No notes.,2827.136689
GUI19,pablo,B-28,2024/05/08,16:13:46,2827.13769,0,-0.08,0.082,0,0.034,0.0,0,599.306,28.32841012,-16.42687064,276,0.0018,10,No notes.,2827.13769
GUI19,pablo,B-28,2024/05/08,16:14:02,2827.137691,0,-0.081,0.082,0,0.035,-0.0001,0,599.306,28.32841012,-16.42687064,292,0.002,9,No notes.,2827.137691
IPNA_out,pablo,B-28,2024/05/08,17:09:29,2834.137002,0,-0.018,0.017,0,0.038,-0.0052,0,607.7105,28.4795576,-16.32038175,72,0.009,0,No notes.,2834.137002
IPNA_out,pablo,B-28,2024/05/08,17:09:46,2834.146003,0,-0.008,0.017,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,89,0.0016,0,No notes.,2834.146003
IPNA_out,pablo,B-28,2024/05/08,17:10:12,2834.148004,0,-0.006,0.016,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,115,0.0012,0,No notes.,2834.148004
IPNA_out,pablo,B-28,2024/05/08,17:10:29,2834.148005,0,-0.005,0.016,0,0.038,0.0,0,607.7105,28.4795576,-16.32038175,132,0.0016,0,No notes.,2834.148005
IPNA_out,pablo,B-28,2024/05/08,17:10:49,2834.149006,0,-0.004,0.015,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,152,0.0025,0,No notes.,2834.149006
IPNA_out,pablo,B-28,2024/05/08,17:11:06,2834.149007,0,-0.004,0.015,0,0.038,0.0001,0,607.7105,28.4795576,-16.32038175,169,0.0031,0,No notes.,2834.149007
IPNA_out,pablo,B-28,2024/05/08,17:11:28,2834.150008,0,-0.002,0.015,0,0.038,0.0002,0,607.7105,28.4795576,-16.32038175,191,0.0025,0,No notes.,2834.150008
IPNA_out,pablo,B-28,2024/05/08,17:11:43,2834.151009,0,-0.001,0.014,0,0.038,0.0003,0,607.7105,28.4795576,-16.32038175,206,0.0048,0,No notes.,2834.151009
IPNA_out,pablo,B-28,2024/05/08,17:12:09,2834.15201,0,0.0,0.014,0,0.038,0.0,0,607.7105,28.4795576,-16.32038175,232,0.0021,0,No notes.,2834.15201
IPNA_out,pablo,B-28,2024/05/08,17:12:30,2834.153011,0,0.002,0.014,0,0.038,0.0,0,607.7105,28.4795576,-16.32038175,253,0.002,0,No notes.,2834.153011
IPNA_out,pablo,B-28,2024/05/08,17:12:46,2834.153012,0,0.003,0.013,0,0.038,0.0,0,607.7105,28.4795576,-16.32038175,269,0.0028,0,No notes.,2834.153012
CHIP,pablo,B-28,2024/05/09,08:01:33,2521.801528,0,0.742,-0.084,0,0.038,-0.0036,0,1946.8109,28.37399983,-16.46387039,52,0.0057,0,No notes.,2521.801528
CHIP,pablo,B-28,2024/05/09,08:01:49,2521.807528,0,0.748,-0.084,0,0.038,0.0014,0,1946.8109,28.37399983,-16.46387039,68,0.0032,0,No notes.,2521.807528
CHIP,pablo,B-28,2024/05/09,08:02:05,2521.806529,0,0.747,-0.084,0,0.038,0.0002,0,1946.8109,28.37399983,-16.46387039,84,0.0053,0,No notes.,2521.806529
CHIP,pablo,B-28,2024/05/09,08:02:21,2521.80853,0,0.748,-0.084,0,0.038,0.0002,0,1946.8109,28.37399983,-16.46387039,100,0.0017,0,No notes.,2521.80853
CHIP,pablo,B-28,2024/05/09,08:02:36,2521.80653,0,0.746,-0.084,0,0.038,-0.0005,0,1946.8109,28.37399983,-16.46387039,115,0.0037,0,No notes.,2521.80653
CHIP,pablo,B-28,2024/05/09,08:02:52,2521.808531,0,0.748,-0.084,0,0.038,0.0002,0,1946.8109,28.37399983,-16.46387039,131,0.0019,0,No notes.,2521.808531
CHIP,pablo,B-28,2024/05/09,08:03:08,2521.807532,0,0.746,-0.084,0,0.038,-0.0004,0,1946.8109,28.37399983,-16.46387039,147,0.0022,0,No notes.,2521.807532
CHIP,pablo,B-28,2024/05/09,08:03:24,2521.807533,0,0.747,-0.083,0,0.038,0.0,0,1946.8109,28.37399983,-16.46387039,163,0.0019,0,No notes.,2521.807533
CHIP,pablo,B-28,2024/05/09,08:03:40,2521.807533,0,0.747,-0.083,0,0.038,0.0001,0,1946.8109,28.37399983,-16.46387039,179,0.0025,0,No notes.,2521.807533
CHIP,pablo,B-28,2024/05/09,08:03:56,2521.806534,0,0.745,-0.083,0,0.038,-0.0002,0,1946.8109,28.37399983,-16.46387039,195,0.0015,0,No notes.,2521.806534
IZAN,pablo,B-28,2024/05/09,10:25:19,2422.916838,0,0.731,0.039,0,0.038,-0.0037,0,2417.5,28.30915,-16.49975,147,0.0073,0,No notes.,2422.916838
IZAN,pablo,B-28,2024/05/09,10:26:14,2422.922841,0,0.736,0.042,0,0.038,0.0,0,2417.5,28.30915,-16.49975,202,0.0019,0,No notes.,2422.922841
IZAN,pablo,B-28,2024/05/09,10:26:37,2422.922842,0,0.734,0.043,0,0.038,0.0,0,2417.5,28.30915,-16.49975,225,0.0023,0,No notes.,2422.922842
IZAN,pablo,B-28,2024/05/09,10:26:58,2422.922843,0,0.734,0.043,0,0.038,0.0,0,2417.5,28.30915,-16.49975,246,0.0024,0,No notes.,2422.922843
IZAN,pablo,B-28,2024/05/09,10:27:21,2422.922844,0,0.734,0.043,0,0.038,0.0,0,2417.5,28.30915,-16.49975,269,0.0018,0,No notes.,2422.922844
IZAN,pablo,B-28,2024/05/09,10:27:39,2422.923845,0,0.734,0.044,0,0.038,0.0001,0,2417.5,28.30915,-16.49975,287,0.0026,0,No notes.,2422.923845
IZAN,pablo,B-28,2024/05/09,10:28:07,2422.923846,0,0.734,0.044,0,0.038,-0.0001,0,2417.5,28.30915,-16.49975,315,0.0028,0,No notes.,2422.923846
IZAN,pablo,B-28,2024/05/09,10:28:22,2422.923846,0,0.734,0.045,0,0.038,-0.0001,0,2417.5,28.30915,-16.49975,330,0.0015,0,No notes.,2422.923846
IZAN,pablo,B-28,2024/05/09,10:28:41,2422.924847,0,0.734,0.045,0,0.038,-0.0001,0,2417.5,28.30915,-16.49975,349,0.0016,0,No notes.,2422.924847
IZAN,pablo,B-28,2024/05/09,10:29:02,2422.924848,0,0.734,0.045,0,0.038,0.0,0,2417.5,28.30915,-16.49975,370,0.0018,0,No notes.,2422.924848
FA08,pablo,B-28,2024/05/09,11:35:27,2482.968801,0,0.704,0.117,0,0.038,0.0005,0,2234.1424,28.28183549,-16.51678611,78,0.0027,0,No notes.,2482.968801
FA08,pablo,B-28,2024/05/09,11:35:45,2482.967802,0,0.702,0.118,0,0.038,0.0001,0,2234.1424,28.28183549,-16.51678611,96,0.0024,0,No notes.,2482.967802
FA08,pablo,B-28,2024/05/09,11:36:03,2482.962803,0,0.696,0.118,0,0.038,-0.0007,0,2234.1424,28.28183549,-16.51678611,114,0.0023,0,No notes.,2482.962803
